name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Gurgaon, India",2021-08-07T04:00:00,28,35.6,28,100,,,,,,,0,0,1001,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T05:00:00,28.4,35.8,27.2,92.89,,,,,,,0,0,1001.1,79.9,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-07T06:00:00,29,38.2,28,94.36,,,,,,,0,0,1002,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T07:00:00,30,42.2,29,94.4,,,,,,,0,0,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T08:00:00,30.7,40.5,27.2,81.57,,,,,,,0.9,314,1002.3,82,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-07T09:00:00,31,42.4,28,84.11,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T10:00:00,32,44.2,28,79.47,,,,,,,7.6,140,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T11:00:00,31.1,40.8,27,79.18,5,,,,,,11.4,70,1003.1,100,2.4,,,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-07T12:00:00,28,34.5,27,94.32,,,,,,,13,70,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T13:00:00,30,37.5,26,79.2,,,,,,,13,10,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T14:00:00,30.6,39,26.4,78.19,,,,,,,9.1,64,1001.3,89.2,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-07T15:00:00,30,38.9,27,84.01,,,,,,,7.6,80,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T16:00:00,30,38.9,27,84.01,,,,,,,5.4,30,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T17:00:00,30.4,39.6,27.1,82.64,0.59,,,,,,4.5,92,1001.2,89.2,3.7,,,0,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-07T18:00:00,29,35.6,26,83.9,,,,,,,5.4,240,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T19:00:00,28,32.7,25,83.79,,,,,,,5.4,290,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T20:00:00,28.5,34,25.3,82.86,,,,,,,0,0,1002.4,83.1,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-07T21:00:00,28,33.6,26,88.92,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T22:00:00,28,33.6,26,88.92,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-07T23:00:00,28.6,35.1,26.4,87.92,,,,,,,0,0,1003.4,79.9,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T00:00:00,28,33.6,26,88.92,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T01:00:00,28,33.6,26,88.92,,,,,,,5.4,270,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T02:00:00,28.3,34.5,26.3,89.18,,,,,,,4.6,275,1002.3,79.9,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T03:00:00,28,33.6,26,88.92,,,,,,,5.4,260,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T04:00:00,28,33.6,26,88.92,,,,,,,0,0,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T05:00:00,28.1,34.1,26.3,90.07,,,,,,,0,,1003.6,83.1,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T06:00:00,28,34.5,27,94.32,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T07:00:00,28,34.5,27,94.32,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T08:00:00,30,39.4,27.4,85.77,,,,,,,0,356,1004.2,87.6,1.6,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T09:00:00,31,42.4,28,84.11,,,,,,,0,0,1005,89.1,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T10:00:00,32,44.2,28,79.47,,,,,,,0,0,1005,89.1,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T11:00:00,32,44.2,28,79.44,,,,,,,3.5,217,1004.1,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T12:00:00,29,36.8,27,88.99,,,,,,33.5,14.8,30,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T13:00:00,27,31.2,26,94.27,,,,,,,9.4,160,1004,100,2,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T14:00:00,27,31.4,26.3,96.01,5.05,,,,,,10.6,266,1003.4,100,2,,,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T15:00:00,27,31.9,27,100,,,,,,,16.6,310,1003,100,2,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T16:00:00,27,31.9,27,100,,,,,,,0,0,1003,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T17:00:00,27.1,31.8,26.5,96.87,19,,,,,,0,2,1002.2,99.9,2.4,,,0,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T18:00:00,27,31.9,28,100,,,,,,,0,0,1003,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T19:00:00,27,31.9,27,100,,,,,,,0,0,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T20:00:00,27.1,31.5,26.1,94.28,,,,,,,0,,1004.3,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-08T21:00:00,27,31.2,26,94.27,,,,,,,0,0,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T22:00:00,27,31.2,26,94.27,,,,,,,0,0,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-08T23:00:00,27,31.2,26,94.02,,,,,,,0,,1004.7,78.4,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T00:00:00,27,31.2,26,94.27,,,,,,,0,0,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T01:00:00,27,31.2,26,94.27,,,,,,,0,0,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T02:00:00,26.7,30.5,26,96.01,,,,,,,0,,1003.7,78.4,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T03:00:00,27,31.2,26,94.27,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T04:00:00,26,26,26,100,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T05:00:00,26.2,26.2,25.2,94.17,,,,,,,0,0,1003.4,84.6,1.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T06:00:00,26,26,26,100,,,,,,,0,0,1005,89.1,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T07:00:00,27,31.2,26,94.27,,,,,,,0,0,1005,89.1,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T08:00:00,28.1,34.3,26.7,92.27,,,,,,,4.5,88,1004.6,83,1.9,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T09:00:00,29,39.7,29,100,,,,,,,0,0,1006,89.1,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T10:00:00,30,42.2,29,94.4,,,,,,,9.4,260,1005,89.1,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T11:00:00,30.9,41.8,27.8,83.57,,,,,,,7.6,266,1004.5,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T12:00:00,32,46.2,29,84.22,,,,,,,9.4,340,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T13:00:00,32,44.2,28,79.47,,,,,,,11.2,310,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T14:00:00,33.3,43.6,26.6,67.96,,,,,,,8.3,5,1003.1,84.6,2.2,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T15:00:00,33,43.8,27,70.84,,,,,,,11.2,30,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T16:00:00,32,40.7,26,70.66,,,,,,,11.2,90,1002,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T17:00:00,31.7,43.1,27.7,79.49,,,,,,,8.3,52,1001.3,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T18:00:00,30,40.4,28,89.07,,,,,,,13,110,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T19:00:00,29,38.2,28,94.36,,,,,,,11.2,150,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T20:00:00,28.4,34.9,26.5,89.83,,,,,,,10.3,163,1002.4,70.1,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-09T21:00:00,28,34.5,27,94.32,,,,,,,7.6,180,1003,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T22:00:00,28,34.5,27,94.32,,,,,,,5.4,170,1004,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-09T23:00:00,27.3,32,26,92.66,,,,,,,5.7,205,1003.4,60.9,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T00:00:00,27,31.2,26,94.27,,,,,,,5.4,200,1004,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T01:00:00,27,31.2,26,94.27,,,,,,,5.4,230,1004,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T02:00:00,26.8,30.3,25.5,92.88,,,,,,,5.4,207,1002.6,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T03:00:00,26,26,25,94.23,,,,,,,7.6,230,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T04:00:00,27,31.2,26,94.27,,,,,,,7.6,250,1002,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T05:00:00,27,30.7,25,88.93,,,,,,,4,250,1001.6,60.7,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T06:00:00,27,31.2,26,94.27,,,,,,,7.6,230,1003,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T07:00:00,28,33.3,25.7,87.45,,,,,,,9.4,244,1003,43.7,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-08-10T08:00:00,29,34.9,25.3,80.31,0.6,,,,,,6.3,287,1003.1,78.4,3.7,,,0,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T09:00:00,31,40.7,27,79.33,,,,,,,14.8,250,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T10:00:00,32,42.3,27,74.95,,,,,,,22.3,270,1004,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T11:00:00,33.1,42.6,26.2,67.21,,,,,,,24.8,295,1003.1,47,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T12:00:00,34,45.3,27,66.98,,,,,,27.7,9.4,290,1004,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T13:00:00,35,48.8,28,67.17,,,,,,33.5,14.8,290,1003,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T14:00:00,34.8,43.4,25.2,57.7,,,,,,,26.1,337,1001.2,47,4.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T15:00:00,34.6,43.2,25.3,58.65,,,,,,33.5,13.8,252,1001,50,4.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-08-10T16:00:00,34.6,42.1,24.6,56.18,,,,,,33.5,12.7,265,1000.7,50,4.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-08-10T17:00:00,34.3,43.2,25.5,60.26,,,,,,,13.2,289,999.6,46.8,4.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T18:00:00,33,42.1,26,66.78,,,,,,,11.2,270,1001,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T19:00:00,33,42.1,26,66.78,,,,,,,7.6,250,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T20:00:00,32.2,40.8,25.9,69.19,,,,,,,7.9,270,1000.3,54.6,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-10T21:00:00,32,42.3,27,74.95,,,,,,,7.6,270,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T22:00:00,30,40.4,28,89.07,,,,,,,11.2,270,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-10T23:00:00,30.6,39.8,26.9,81.14,,,,,,,8.9,237,1001.5,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T00:00:00,29,38.2,28,94.36,,,,,,,9.4,260,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T01:00:00,29,38.2,28,94.36,,,,,,,9.4,250,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T02:00:00,29.2,35.9,25.9,82.24,,,,,,,7.9,229,1001.2,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T03:00:00,28,34.5,27,94.32,,,,,,,11.2,260,1001,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T04:00:00,28,34.5,27,94.32,,,,,,,9.4,260,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T05:00:00,28,33.7,26.1,89.23,,,,,,,8.5,250,1001.4,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T06:00:00,28,35.6,28,100,,,,,,,9.4,250,1003,27.7,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T07:00:00,29,35.2,25.7,82.24,,,,,,,11.8,272,1002.7,27.7,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999,VIDD"
"Gurgaon, India",2021-08-11T08:00:00,30.1,34.4,23.2,66.88,,,,,,33.5,15.2,273,1002.9,27.7,4.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T09:00:00,31,36.6,24,66.38,,,,,,33.5,14.8,260,1004,27.7,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T10:00:00,32,36.8,23,59.05,,,,,,37.1,18.4,270,1004,27.7,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T11:00:00,33,38.2,23.1,55.96,,,,,,,20.8,301,1003.2,29.6,4.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T12:00:00,33,39.3,24,59.28,,,,,,,25.9,270,1004,27.7,6,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T13:00:00,33,40.6,25,62.93,,,,,,,25.9,280,1004,27.7,6,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T14:00:00,34.8,43.6,25.3,58.1,,,,,,,18.7,278,1002,28.1,4.8,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T15:00:00,34,43.5,26,63.14,,,,,,,20.5,270,1002,27.7,6,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T16:00:00,34,42,25,59.5,,,,,,,18.4,290,1002,27.7,6,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T17:00:00,34.6,42.6,24.9,57.4,,,,,,,15.6,276,1000.7,28.2,4.8,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T18:00:00,32,39.2,25,66.58,,,,,,,11.2,260,1002,27.7,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T19:00:00,32,37.9,24,62.72,,,,,,,11.2,250,1002,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T20:00:00,32.3,40.2,25.4,67.08,,,,,,,6.6,244,1001.4,42.3,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-11T21:00:00,31,39.1,26,74.79,,,,,,,9.4,240,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T22:00:00,31,39.1,26,74.79,,,,,,,9.4,230,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-11T23:00:00,30.9,37.7,25,70.86,,,,,,,8.1,264,1002.5,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T00:00:00,31,39.1,26,74.79,,,,,,,11.2,220,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T01:00:00,30,36.2,25,74.63,,,,,,,9.4,250,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T02:00:00,30.3,36.4,24.8,72.79,,,,,,,9.6,244,1002.2,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T03:00:00,30,36.2,25,74.63,,,,,,,9.4,230,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T04:00:00,29,34.6,25,79.06,,,,,,,7.6,240,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T05:00:00,28.4,32.9,24.3,78.32,,,,,,,6.3,264,1003.5,37.6,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T06:00:00,29,34.6,25,79.06,,,,,,,5.4,250,1004,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T07:00:00,30,36.2,25,74.63,,,,,,,11.2,250,1005,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T08:00:00,30.1,34.9,23.7,68.66,,,,,,,16.1,263,1004.3,0,3.7,,,0,,Clear,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T09:00:00,31,37.8,25,70.48,,,,,,,18.4,260,1006,0,5,,,0,,Clear,clear-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T10:00:00,32,39.2,25,66.58,,,,,,,20.5,250,1006,0,5,,,0,,Clear,clear-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T11:00:00,33.5,39.5,23.7,56.79,,,,,,,19.2,281,1004.9,0,4.4,,,0,,Clear,clear-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T12:00:00,33,39.3,24,59.28,,,,,,,16.6,270,1005,0,6,,,0,,Clear,clear-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T13:00:00,34,40.6,24,56.05,,,,,,,18.4,270,1005,0,6,,,0,,Clear,clear-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T14:00:00,35,43.2,24.9,55.76,,,,,,,14.6,285,1003,0,4.8,,,0,,Clear,clear-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T15:00:00,35,44.9,26,59.73,,,,,,,14.8,280,1003,50,6,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T16:00:00,35,44.9,26,59.73,,,,,,,14.8,280,1003,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T17:00:00,35.1,44,25.3,57.13,,,,,,,12,282,1001.8,54.7,3.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T18:00:00,34,43.5,26,63.14,,,,,,,9.4,270,1003,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T19:00:00,33,43.8,27,70.84,,,,,,,5.4,270,1002,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T20:00:00,32.9,42.8,26.5,69.4,,,,,,,5.5,311,1002.3,50,4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-12T21:00:00,32,39.2,25,66.58,,,,,,,5.4,250,1004,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T22:00:00,32,42.3,27,74.95,,,,,,,7.6,240,1004,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-12T23:00:00,31.7,39.3,25.4,69.21,,,,,,,10.1,260,1003,54.6,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-13T00:00:00,31,39.1,26,74.79,,,,,,,11.2,250,1004,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-13T01:00:00,31,40.7,27,79.33,,,,,,,11.2,240,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-13T02:00:00,30,37.1,25.7,77.63,,,,,,,9.4,261,1002.3,54.6,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-13T03:00:00,29,35.6,26,83.9,,,,,,,11.2,240,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-13T04:00:00,29,34.6,25,79.06,,,,,,,9.4,250,1003,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-13T05:00:00,28.6,33.5,24.6,78.92,,,,,,,9.5,255,1002.3,54.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-13T06:00:00,28,32.7,25,83.79,,,,,,,11.2,240,1003,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-13T07:00:00,29,33.6,24,74.47,,,,,,,11.2,250,1003,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
